,data,label,direction_down,direction_left,direction_right,direction_up
1120,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 223_noise.wav,up,0,0,0,1
1121,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 224.wav,up,0,0,0,1
1122,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 224_noise.wav,up,0,0,0,1
1123,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 225.wav,up,0,0,0,1
1124,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 225_noise.wav,up,0,0,0,1
1125,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 226.wav,up,0,0,0,1
1126,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 258.wav,up,0,0,0,1
1127,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 258_noise.wav,up,0,0,0,1
1128,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 259.wav,up,0,0,0,1
1129,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 260.wav,up,0,0,0,1
1130,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 260_noise.wav,up,0,0,0,1
1131,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 261.wav,up,0,0,0,1
1132,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 261_noise.wav,up,0,0,0,1
1133,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 262_noise.wav,up,0,0,0,1
1134,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 263.wav,up,0,0,0,1
1135,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 263_noise.wav,up,0,0,0,1
1136,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 264.wav,up,0,0,0,1
1137,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 264_noise.wav,up,0,0,0,1
